Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-24 00:00:00-04:00,137.8037948814408,138.20773651404343,130.55804607156182,130.6927032470703,2884974,0.0,0.0
2018-10-25 00:00:00-04:00,130.4318157993046,134.06730535097097,126.6700842144947,131.82037353515625,1648340,0.0,0.0
2018-10-26 00:00:00-04:00,130.33082264358725,132.1738126742241,128.32793003758462,130.04469299316406,1106615,0.0,0.0
2018-10-29 00:00:00-04:00,131.2144440238517,134.22719811621712,131.18078347000002,133.05743408203125,1174942,0.0,0.0
2018-10-30 00:00:00-04:00,131.87925009052626,133.51186144244002,131.40798746027468,133.31829833984375,911994,0.0,0.0
2018-10-31 00:00:00-04:00,133.7980031285371,136.23008289969735,133.51188840589768,135.11082458496094,988352,0.0,0.0
2018-11-01 00:00:00-04:00,135.43059649469143,138.83046162057352,135.43059649469143,138.3339385986328,1039219,0.0,0.0
2018-11-02 00:00:00-04:00,138.90622680498564,140.11806668322458,135.52319124969074,136.7350311279297,639618,0.0,0.0
2018-11-05 00:00:00-05:00,136.73502051281088,137.770127433881,136.54145737199389,137.17262268066406,870323,0.0,0.0
2018-11-06 00:00:00-05:00,136.84441018190455,139.335395784272,136.84441018190455,138.6284942626953,658591,0.0,0.0
2018-11-07 00:00:00-05:00,140.37891395166622,144.40152937210686,139.98338750956958,143.89659118652344,1110456,0.0,0.0
2018-11-08 00:00:00-05:00,143.37483432213168,144.67924049963057,143.10553495924225,144.2921142578125,1141535,0.0,0.0
2018-11-09 00:00:00-05:00,144.1995433768973,144.6960663976641,142.07883898385603,143.18968200683594,804324,0.0,0.0
2018-11-12 00:00:00-05:00,142.7268485617418,143.5094863429726,140.53040771236758,140.9595947265625,740420,0.0,0.0
2018-11-13 00:00:00-05:00,141.2793877517201,141.90213791245642,137.6943891785564,138.38446044921875,935623,0.0,0.0
2018-11-14 00:00:00-05:00,139.44478418856963,140.18534613987885,136.79389645291894,137.9047393798828,657776,0.0,0.0
2018-11-15 00:00:00-05:00,137.20629491098188,140.12648286767762,134.33661273872428,138.2666473388672,781626,0.0,0.0
2018-11-16 00:00:00-05:00,137.6186516973325,139.68886571562695,136.8696743808455,138.2666473388672,916184,0.0,0.0
2018-11-19 00:00:00-05:00,138.14038105749574,138.62847396159836,135.32119052246264,136.07858276367188,738558,0.0,0.0
2018-11-20 00:00:00-05:00,135.40535057580817,137.99731762587766,134.79943076520954,135.489501953125,710971,0.0,0.0
2018-11-21 00:00:00-05:00,136.0533511175006,136.7518374690352,135.2286376953125,135.2286376953125,534160,0.0,0.0
2018-11-23 00:00:00-05:00,134.75734643667292,136.9453717883791,134.0336147442323,136.07858276367188,456986,0.0,0.0
2018-11-26 00:00:00-05:00,136.33107949085232,137.105302163552,135.77565042954646,136.52462768554688,998363,0.0,0.0
2018-11-27 00:00:00-05:00,136.4488758780605,137.17260763484444,133.7474970235517,135.09397888183594,1627738,0.0,0.0
2018-11-28 00:00:00-05:00,135.64100379413063,139.54579253314833,135.11923530539934,138.93145751953125,1375033,0.0,0.0
2018-11-29 00:00:00-05:00,137.1221132403084,137.1221132403084,132.6198202488961,136.17115783691406,1528798,0.0,0.0
2018-11-30 00:00:00-05:00,128.75711986927388,129.80905702541526,119.8366918883773,122.56331634521484,4425877,0.0,0.0
2018-12-03 00:00:00-05:00,121.8059231405179,124.65878230394314,121.18318043554835,124.60828399658203,1813396,0.0,0.0
2018-12-04 00:00:00-05:00,124.88599364895059,125.47508324845668,120.35003960545843,120.61933898925781,1252348,0.0,0.0
2018-12-06 00:00:00-05:00,118.90257825967791,120.88021808908601,117.12690923526922,120.83814239501953,1469201,0.0,0.0
2018-12-07 00:00:00-05:00,120.31637411216398,122.24352299247062,119.23919156814245,119.4664077758789,1566744,0.0,0.0
2018-12-10 00:00:00-05:00,119.25602266366101,119.25602266366101,114.5770039495502,117.43827056884766,1578617,0.0,0.0
2018-12-11 00:00:00-05:00,117.71598283217156,120.61091742307903,117.71598283217156,118.63327026367188,1370028,0.0,0.0
2018-12-12 00:00:00-05:00,119.69363690893347,121.09060980638958,118.45655913003395,118.53230285644531,992659,0.0,0.0
2018-12-13 00:00:00-05:00,119.26444705950192,119.40751189626768,116.9586018136578,117.57292938232422,1320674,0.0,0.0
2018-12-14 00:00:00-05:00,116.76503280353158,118.81840869733327,115.25865583029233,115.6373519897461,1279352,0.0,0.0
2018-12-17 00:00:00-05:00,114.72006980275236,115.990808021395,111.84196540746883,112.599365234375,1547887,0.0,0.0
2018-12-18 00:00:00-05:00,113.53349108947371,113.59239706275994,109.11535625599466,109.80542755126953,1794190,0.0,0.0
2018-12-19 00:00:00-05:00,109.92322808367034,111.25287970190682,107.55006196531725,108.05499267578125,1948070,0.0,0.0
2018-12-20 00:00:00-05:00,108.00449920740272,108.94703956518062,104.80661203814498,105.69023895263672,1365954,0.0,0.0
2018-12-21 00:00:00-05:00,106.04369162160306,108.5178470265837,104.01556098788501,104.45316314697266,1648108,0.0,0.0
2018-12-24 00:00:00-05:00,103.69577125678315,103.83042095001082,100.6914396795042,101.6760482788086,679078,0.0,0.0
2018-12-26 00:00:00-05:00,101.67604410418453,104.86552354962274,100.46421186185135,104.80661010742188,1013262,0.0,0.0
2018-12-27 00:00:00-05:00,103.09826292725843,104.86552420826578,101.2384425968739,104.85710906982422,1406810,0.0,0.0
2018-12-28 00:00:00-05:00,105.51351137289892,106.28774147020238,103.46013540270084,104.78136444091797,1045156,0.0,0.0
2018-12-31 00:00:00-05:00,105.16847738204885,106.70009985016597,105.05908058156335,106.3382339477539,739722,0.0,0.0
2019-01-02 00:00:00-05:00,105.40411678719495,106.99464523355962,104.16703163320902,106.39714050292969,1214052,0.0,0.0
2019-01-03 00:00:00-05:00,104.33534755208458,105.58926305135768,102.8962989947481,104.09971618652344,1112900,0.0,0.0
2019-01-04 00:00:00-05:00,105.40411559578246,108.8039735257377,105.10115566461933,107.6847152709961,1508893,0.0,0.0
2019-01-07 00:00:00-05:00,108.04657208762615,109.89797712579417,106.11942333629528,106.8599853515625,1911404,0.0,0.0
2019-01-08 00:00:00-05:00,107.81936113989735,108.6440821033534,106.95256448276503,108.0213394165039,1423805,0.0,0.0
2019-01-09 00:00:00-05:00,108.71981501115809,110.69745462551074,108.57675019340911,109.14058685302734,983114,0.0,0.0
2019-01-10 00:00:00-05:00,108.61882933666844,110.3271771191196,108.61882933666844,110.15886688232422,862058,0.0,0.0
2019-01-11 00:00:00-05:00,109.46880487622639,111.07616366255013,109.46880487622639,111.01725769042969,794430,0.0,0.0
2019-01-14 00:00:00-05:00,110.27667344772715,111.505335874471,110.07470266810176,110.36924743652344,1698974,0.0,0.0
2019-01-15 00:00:00-05:00,110.07471614726346,111.79989433331048,109.95690420425166,111.6231689453125,791520,0.0,0.0
2019-01-16 00:00:00-05:00,111.39594715628364,112.70876105572533,110.98358295591422,111.10981750488281,1249903,0.0,0.0
2019-01-17 00:00:00-05:00,111.4464445213449,114.1983145040377,110.46182843391894,113.82803344726562,1718180,0.0,0.0
2019-01-18 00:00:00-05:00,115.0061968890204,115.98239783046166,114.51810389178004,115.88140869140625,1374451,0.0,0.0
2019-01-22 00:00:00-05:00,115.3007388482527,115.3007388482527,113.43249587293852,114.19831085205078,918978,0.0,0.0
2019-01-23 00:00:00-05:00,114.45076751708984,115.88982341489938,113.68496004468693,114.45076751708984,839593,0.0,0.0
2019-01-24 00:00:00-05:00,114.26563032225077,115.30073719488779,113.78595248252532,114.75373077392578,784303,0.0,0.0
2019-01-25 00:00:00-05:00,115.74676381091658,116.8407766703897,115.14925907607255,115.62894439697266,799552,0.0,0.0
2019-01-28 00:00:00-05:00,114.82947597395714,115.275500768063,113.76912360323065,114.8715591430664,732971,0.0,0.0
2019-01-29 00:00:00-05:00,115.12400650924582,115.50270266988814,114.13097537471025,114.97252655029297,661501,0.0,0.0
2019-01-30 00:00:00-05:00,115.21659644986042,116.49574992971827,114.49285710724382,116.44525909423828,885222,0.0,0.0
2019-01-31 00:00:00-05:00,116.26010454084002,117.96844486327912,115.72992841177691,117.26995849609375,913856,0.0,0.0
2019-02-01 00:00:00-05:00,116.9501830474118,118.81000344724248,116.5125734116703,118.65010833740234,861942,0.0,0.0
2019-02-04 00:00:00-05:00,118.57436429625251,118.86890908030884,117.49718176541988,118.63327026367188,649163,0.0,0.0
2019-02-05 00:00:00-05:00,119.27285170258666,120.12281803588743,118.61644102311956,119.42433166503906,1011516,0.0,0.0
2019-02-06 00:00:00-05:00,119.12137312816496,119.5842281591917,118.07785112887116,118.86048889160156,1551263,0.0,0.0
2019-02-07 00:00:00-05:00,121.77225714612885,125.81170303970725,120.87179994807005,124.09493255615234,1891267,0.0,0.0
2019-02-08 00:00:00-05:00,123.27864096341439,123.70782800267811,119.97976445389916,121.88166809082031,1274114,0.0,0.0
2019-02-11 00:00:00-05:00,121.77225118902854,122.35291814475815,121.12425565427827,121.42721557617188,865900,0.0,0.0
2019-02-12 00:00:00-05:00,121.91532171467912,124.0023657658311,121.25891101103097,123.36278533935547,667554,0.0,0.0
2019-02-13 00:00:00-05:00,123.70781882437488,125.03747048579952,123.33753778603688,123.86771392822266,807700,0.0,0.0
2019-02-14 00:00:00-05:00,122.23511348849698,123.78356626945761,121.41880766780812,123.50585174560547,926544,0.0,0.0
2019-02-15 00:00:00-05:00,124.37264883323529,126.77947566328677,124.01919805990435,126.37553405761719,1936198,0.0,0.0
2019-02-19 00:00:00-05:00,126.29137918114239,127.0656018161985,125.79487106323641,126.05574035644531,1239660,0.0,0.0
2019-02-20 00:00:00-05:00,126.01366432930517,126.51860253132068,125.23102655783711,126.02207946777344,728315,0.0,0.0
2019-02-21 00:00:00-05:00,126.19880698908737,126.19880698908737,124.26323554143002,124.81866455078125,560582,0.0,0.0
2019-02-22 00:00:00-05:00,124.81026114995336,125.26470109842083,124.09494440636108,125.18896484375,621692,0.0,0.0
2019-02-25 00:00:00-05:00,125.87061346543702,126.1399128572668,123.72465589014202,123.7835693359375,573503,0.0,0.0
