Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-24 00:00:00-04:00,29.086389076724824,29.39437339738314,27.57364317034242,27.655168533325195,5741600,0.0,0.0
2018-10-25 00:00:00-04:00,27.664225533313957,28.126200260411387,27.47399912120504,28.089967727661133,4710600,0.0,0.0
2018-10-26 00:00:00-04:00,27.727636376944357,28.968630544296865,27.492118844745423,28.343605041503906,7274000,0.0,0.0
2018-10-29 00:00:00-04:00,28.633471015890553,28.83275427564439,27.772926289997926,28.243961334228516,3880600,0.0,0.0
2018-10-30 00:00:00-04:00,28.198666510523857,28.724051183367955,27.86350824612474,28.361717224121094,4725200,0.0,0.0
2018-10-31 00:00:00-04:00,28.597236416676083,28.80557823956618,28.189611336379546,28.307369232177734,4785600,0.0,0.0
2018-11-01 00:00:00-04:00,28.4523021121342,29.521188624021207,28.36171818731002,29.37625503540039,3906600,0.0,0.0
2018-11-02 00:00:00-04:00,29.49401490511979,29.702356724553912,28.37983555753732,28.69687843322754,5083500,0.0,0.0
2018-11-05 00:00:00-05:00,28.67876243214696,28.85087172477113,28.108086615622778,28.41607093811035,7640800,0.0,0.0
2018-11-06 00:00:00-05:00,31.57744113501604,34.02319884194223,31.47779862964096,32.999603271484375,26087600,0.0,0.0
2018-11-07 00:00:00-05:00,33.3800493162278,33.3800493162278,32.546682002201976,33.108299255371094,8031600,0.0,0.0
2018-11-08 00:00:00-05:00,32.80032161783878,33.79674331808325,32.410811850864434,33.65180969238281,5604900,0.0,0.0
2018-11-09 00:00:00-05:00,33.4434608475373,33.570280780237184,32.99960317730218,33.470638275146484,4300400,0.0,0.0
2018-11-12 00:00:00-05:00,33.46157231764466,33.46157231764466,32.44703721617745,32.55573654174805,4262900,0.0,0.0
2018-11-13 00:00:00-05:00,32.70973337471223,33.02677454271418,32.32022367945864,32.3926887512207,4186000,0.0,0.0
2018-11-14 00:00:00-05:00,32.49233383004707,32.69161884033319,30.816538742336935,31.006763458251953,7307400,0.0,0.0
2018-11-15 00:00:00-05:00,31.142634382071037,31.903536558342047,30.825589792922752,31.83106803894043,5067100,0.0,0.0
2018-11-16 00:00:00-05:00,31.649899661282642,32.11187782594104,31.45061814727293,31.63178253173828,4183000,0.0,0.0
2018-11-19 00:00:00-05:00,31.56837982834652,31.8491902021727,31.088287905650223,31.341920852661133,3097600,0.0,0.0
2018-11-20 00:00:00-05:00,31.25133745019154,31.767663618581622,30.291150186006494,30.716894149780273,6017800,0.0,0.0
2018-11-21 00:00:00-05:00,30.617254402316952,30.789365444237273,29.919760306535988,30.236804962158203,3685700,0.0,0.0
2018-11-23 00:00:00-05:00,30.046570418579943,30.617247913359765,29.80199780487778,30.336441040039062,1313500,0.0,0.0
2018-11-26 00:00:00-05:00,30.6081883683533,30.689713717538027,30.20056162242965,30.318321228027344,3364900,0.0,0.0
2018-11-27 00:00:00-05:00,30.13715606762629,30.42702323359622,29.919753965404247,30.336441040039062,3074400,0.0,0.0
2018-11-28 00:00:00-05:00,30.354558493377542,30.834653854370117,29.919757690291725,30.834653854370117,3785400,0.0,0.0
2018-11-29 00:00:00-05:00,30.644429150924374,31.20604642297402,30.445144153701435,30.834653854370117,3160000,0.0,0.0
2018-11-30 00:00:00-05:00,30.916180264389066,31.215104314823037,30.19151223478729,30.67160415649414,3521000,0.0,0.0
2018-12-03 00:00:00-05:00,30.970525300612703,31.21510138555628,30.291148438710344,30.888999938964844,3444500,0.0,0.0
2018-12-04 00:00:00-05:00,30.925234590345287,31.115459284755907,29.629889080900572,29.856348037719727,4421600,0.0,0.0
2018-12-06 00:00:00-05:00,29.43060873479386,29.61177314315921,28.434187211336475,28.841814041137695,7640900,0.0,0.0
2018-12-07 00:00:00-05:00,28.823696474974554,28.986747204438686,27.582702327821597,27.67328453063965,5866700,0.0,0.0
2018-12-10 00:00:00-05:00,27.618934319370556,27.63705145067521,26.359823065357663,27.44682502746582,5804300,0.0,0.0
2018-12-11 00:00:00-05:00,27.727635501170948,27.863510531062833,26.550047877370215,26.83085823059082,5226300,0.0,0.0
2018-12-12 00:00:00-05:00,27.220367267878462,27.800103400939438,27.17507616536744,27.54646873474121,4796600,0.0,0.0
2018-12-13 00:00:00-05:00,27.63704971813635,27.827274401676007,27.02108111435048,27.211307525634766,3410100,0.0,0.0
2018-12-14 00:00:00-05:00,26.876148377714998,27.13883986248613,26.242062623724518,26.314529418945312,3440900,0.0,0.0
2018-12-17 00:00:00-05:00,26.359823250477938,26.64969044240913,25.952196431984227,26.124305725097656,4466500,0.0,0.0
2018-12-18 00:00:00-05:00,26.251122759640435,26.622515323334675,25.816321962302506,26.11524772644043,4617600,0.0,0.0
2018-12-19 00:00:00-05:00,26.20583610903923,26.35076973276971,24.99201571448765,25.109773635864258,5573700,0.0,0.0
2018-12-20 00:00:00-05:00,24.982955621286255,25.200356043604973,24.330754354330093,24.783672332763672,6541700,0.0,0.0
2018-12-21 00:00:00-05:00,24.85613667682741,25.236587810116674,23.71478327695962,23.968416213989258,9944800,0.0,0.0
