Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-24 00:00:00-04:00,113.55742994707227,114.77970857094043,109.90968899162279,110.15796661376953,1380500,0.0,0.0
2018-10-25 00:00:00-04:00,102.88155547259082,102.88155547259082,86.45717756981351,93.87679290771484,9651100,0.0,0.0
2018-10-26 00:00:00-04:00,92.53038841078299,93.91499913010756,91.40359909351349,92.80731201171875,4949300,0.0,0.0
2018-10-29 00:00:00-04:00,93.7908715696317,94.84126674709924,91.17443108349877,92.26302337646484,2222900,0.0,0.0
2018-10-30 00:00:00-04:00,92.7118411786314,94.79353702461167,92.5781548909832,94.56436157226562,1416800,0.0,0.0
2018-10-31 00:00:00-04:00,95.2900803616412,97.51501331771883,95.07044875361865,96.86567687988281,1984500,0.0,0.0
2018-11-01 00:00:00-04:00,97.73463600937554,100.3988248516825,97.73463600937554,100.01686096191406,2075600,0.0,0.0
2018-11-02 00:00:00-04:00,100.3033259180348,100.93356008213428,97.26672458283483,99.1765365600586,1684500,0.0,0.0
2018-11-05 00:00:00-05:00,99.31977100843764,101.20093691660006,98.46035418677026,99.23382568359375,1008000,0.0,0.0
2018-11-06 00:00:00-05:00,98.61314442588363,99.60624759059488,98.52720637848654,98.89006805419922,815500,0.0,0.0
2018-11-07 00:00:00-05:00,99.68263647505036,99.70173867479488,98.09749630792102,99.18608856201172,1277900,0.0,0.0
2018-11-08 00:00:00-05:00,99.10970300020237,99.27203528545267,96.80837584851018,97.390869140625,1448500,0.0,0.0
2018-11-09 00:00:00-05:00,97.35267507274665,98.18344601179236,96.53145523470758,97.5150146484375,1031600,0.0,0.0
2018-11-12 00:00:00-05:00,97.05666127651385,97.40042807608144,95.7197911987906,95.85347747802734,1659300,0.0,0.0
2018-11-13 00:00:00-05:00,95.88213078245448,97.40997917755715,94.86037419987166,95.85347747802734,1571300,0.0,0.0
2018-11-14 00:00:00-05:00,96.17815018389449,96.17815018389449,92.98875980177519,93.32298278808594,1986900,0.0,0.0
2018-11-15 00:00:00-05:00,92.94101132271328,95.57654688096517,92.75002573384013,95.13729095458984,1595700,0.0,0.0
2018-11-16 00:00:00-05:00,95.01314535932165,96.9516033401918,95.01314535932165,96.36911010742188,1618400,0.0,0.0
2018-11-19 00:00:00-05:00,96.40733247717705,98.33624714899197,95.9967225052843,96.94207763671875,3659200,0.0,0.0
2018-11-20 00:00:00-05:00,95.59565138856178,96.63649555294616,95.09909613086859,96.3404769897461,3333900,0.0,0.0
2018-11-21 00:00:00-05:00,97.12652622994973,97.13611439368711,96.34046501688438,96.81977081298828,1688100,0.39,0.0
2018-11-23 00:00:00-05:00,96.31174180760118,97.59627828366384,95.87078119729779,96.8773193359375,438600,0.0,0.0
2018-11-26 00:00:00-05:00,97.6537680919229,98.1330739005958,97.09777159859203,98.02762603759766,1299600,0.0,0.0
2018-11-27 00:00:00-05:00,97.50996270618012,98.74657241572079,96.29252200859635,98.73698425292969,1085500,0.0,0.0
2018-11-28 00:00:00-05:00,99.21630988643558,101.44987687876296,98.05639061950473,101.38277435302734,1011100,0.0,0.0
2018-11-29 00:00:00-05:00,101.50738694182984,102.32220538086942,98.29603937995242,98.54528045654297,3025400,0.0,0.0
2018-11-30 00:00:00-05:00,98.52610216126516,98.83285759032024,97.54832151666028,98.420654296875,739700,0.0,0.0
2018-12-03 00:00:00-05:00,100.18449369404331,100.62545412305128,98.43982099073975,98.71781921386719,944200,0.0,0.0
2018-12-04 00:00:00-05:00,98.46861732648418,99.42722924389368,94.96009419822373,95.17098999023438,1205500,0.0,0.0
2018-12-06 00:00:00-05:00,93.77139378538077,96.16792297363281,92.88947279937442,96.16792297363281,993800,0.0,0.0
2018-12-07 00:00:00-05:00,96.28296015278833,97.34701971011857,94.758763767845,95.2476577758789,1451900,0.0,0.0
2018-12-10 00:00:00-05:00,95.19013686456788,95.29558472793897,92.07464909717481,94.36573028564453,1511000,0.0,0.0
2018-12-11 00:00:00-05:00,94.78753145859193,95.12305143704278,92.7744481560247,93.02368927001953,671500,0.0,0.0
2018-12-12 00:00:00-05:00,94.18361703319661,95.51608695880502,93.61803953559988,93.99189758300781,1004000,0.0,0.0
2018-12-13 00:00:00-05:00,94.36573175154199,94.36573175154199,92.2663699291571,93.1003646850586,844900,0.0,0.0
2018-12-14 00:00:00-05:00,92.24719697156414,93.2249775801159,92.02671308679822,93.15787506103516,936700,0.0,0.0
2018-12-17 00:00:00-05:00,92.93740242207701,94.16443155515579,92.18010560665515,93.21540069580078,1747400,0.0,0.0
2018-12-18 00:00:00-05:00,93.82889867736614,94.5670336884943,90.64630852906421,91.18313598632812,1533800,0.0,0.0
2018-12-19 00:00:00-05:00,91.02018087469676,93.16747641657284,89.48640356880463,90.32998657226562,1354400,0.0,0.0
2018-12-20 00:00:00-05:00,89.94654580917386,90.47377790431447,86.59140455170117,87.50208282470703,1527100,0.0,0.0
2018-12-21 00:00:00-05:00,87.71297899183337,89.01669161439781,86.15044440335471,87.23367309570312,2504900,0.0,0.0
2018-12-24 00:00:00-05:00,86.52429602703648,87.3678717090179,86.03540200127496,86.27505493164062,1135900,0.0,0.0
2018-12-26 00:00:00-05:00,86.49552446450184,88.97832489974947,85.00967361782703,88.86328887939453,969000,0.0,0.0
2018-12-27 00:00:00-05:00,87.54041169477166,90.2341079711914,86.44759504743139,90.2341079711914,1069900,0.0,0.0
2018-12-28 00:00:00-05:00,90.7613429772407,90.7613429772407,88.59487879943592,89.01667022705078,1070900,0.0,0.0
2018-12-31 00:00:00-05:00,89.46724708581984,90.09992711342176,88.2689822549703,89.27552032470703,769400,0.0,0.0
2019-01-02 00:00:00-05:00,87.55958762312537,89.54392082820844,87.51166142714678,89.1892318725586,895300,0.0,0.0
2019-01-03 00:00:00-05:00,89.25634008347124,89.83150566723951,86.93650141788385,87.5595932006836,720100,0.0,0.0
2019-01-04 00:00:00-05:00,88.47026610938741,90.62714222566699,88.16351068761713,90.3491439819336,776400,0.0,0.0
2019-01-07 00:00:00-05:00,90.26287882637925,91.15438066302629,89.6493606258574,89.80274200439453,929400,0.0,0.0
2019-01-08 00:00:00-05:00,90.17659722702471,90.89555596136805,89.45763849268138,90.48335266113281,1263200,0.0,0.0
2019-01-09 00:00:00-05:00,90.37790493613284,92.09382066241353,90.30121424907944,92.02671813964844,794200,0.0,0.0
2019-01-10 00:00:00-05:00,91.74872308447198,92.88947332489425,91.23107189924575,92.65940856933594,1184300,0.0,0.0
2019-01-11 00:00:00-05:00,91.95002869047335,92.65940658482752,91.94044783968253,92.64981842041016,632300,0.0,0.0
2019-01-14 00:00:00-05:00,91.83500037174143,92.77443570718951,91.16396781850906,92.18968200683594,699200,0.0,0.0
2019-01-15 00:00:00-05:00,92.26637153575689,94.32738805096922,92.19926901263958,93.37836456298828,1891900,0.0,0.0
2019-01-16 00:00:00-05:00,93.34961406310197,94.67250302232529,93.29209969570186,94.33699035644531,758100,0.0,0.0
2019-01-17 00:00:00-05:00,94.13566476848503,96.91564012441215,93.77139496021249,96.86771392822266,1665600,0.0,0.0
2019-01-18 00:00:00-05:00,97.29908804434183,99.96402741370113,97.28949987947759,99.9256820678711,1704100,0.0,0.0
2019-01-22 00:00:00-05:00,99.57099752374424,99.75312876910964,98.3535565983129,99.33134460449219,1662600,0.0,0.0
2019-01-23 00:00:00-05:00,99.23548447247211,99.98320777587419,98.6986642364547,99.71479034423828,987000,0.0,0.0
2019-01-24 00:00:00-05:00,99.69560641083724,100.09822152761073,99.00540488858204,99.52305603027344,899100,0.0,0.0
2019-01-25 00:00:00-05:00,100.51043226002277,101.26773635788659,100.26119117770169,101.25814819335938,672700,0.0,0.0
2019-01-28 00:00:00-05:00,100.43375351809362,101.51698951609863,99.89693325873877,100.85554504394531,1407700,0.0,0.0
2019-01-29 00:00:00-05:00,100.96098200342045,101.44028784417229,100.03112750218163,100.56795501708984,536600,0.0,0.0
2019-01-30 00:00:00-05:00,100.9705594654433,102.18799295391251,100.14615292164488,101.5169677734375,951700,0.0,0.0
