Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-24 00:00:00-04:00,147.18828218007206,147.71972198166034,142.6477979988185,142.75967407226562,2473700,0.0,0.0
2018-10-25 00:00:00-04:00,144.8853474762367,147.27214516708602,144.40054186562733,146.30250549316406,2313700,0.0,0.0
2018-10-26 00:00:00-04:00,143.8598192359474,145.5193804644975,142.51724965187205,143.99966430664062,2472500,0.0,0.0
2018-10-29 00:00:00-04:00,145.49138706933758,146.0414632236909,140.4381154506784,142.4053497314453,1909200,0.0,0.0
2018-10-30 00:00:00-04:00,143.05798973444286,144.38190840130733,142.0044429125377,144.15814208984375,2296400,0.0,0.0
2018-10-31 00:00:00-04:00,145.64990164716065,148.66135060606942,145.47275508022108,146.95516967773438,2414900,0.0,0.0
2018-11-01 00:00:00-04:00,147.21622224023923,148.43759744933408,146.78735455881434,147.8502197265625,1771600,0.0,0.0
2018-11-02 00:00:00-04:00,148.18586525773898,149.79880668116743,145.4354698659677,146.74073791503906,1998600,0.0,0.0
2018-11-05 00:00:00-05:00,146.96451180709292,148.20452363065917,146.1253986812321,147.86888122558594,1705200,0.0,0.0
2018-11-06 00:00:00-05:00,148.20449418900466,149.14615069817134,147.96207713961425,148.63336181640625,1364700,0.0,0.0
2018-11-07 00:00:00-05:00,149.17415747495386,152.8941931484738,149.16483921159994,152.7823028564453,2278400,0.0,0.0
2018-11-08 00:00:00-05:00,151.84994335248388,153.40694669843865,151.84994335248388,153.36965942382812,1294400,0.0,0.0
2018-11-09 00:00:00-05:00,152.93147821424992,154.4418619843839,152.1016975443625,153.97569274902344,1882100,0.0,0.0
2018-11-12 00:00:00-05:00,153.38831646879595,153.7892151493161,151.3371748485435,151.4490509033203,2263800,0.0,0.0
2018-11-13 00:00:00-05:00,151.66345472949035,152.75428872670435,150.04118112457226,150.5260009765625,1486700,0.0,0.0
2018-11-14 00:00:00-05:00,152.1762780105563,152.3440920974617,148.5961018930215,149.44451904296875,2819900,0.0,0.0
2018-11-15 00:00:00-05:00,149.09955007003228,151.92453418633175,148.6426991483269,151.49566650390625,2561800,0.0,0.0
2018-11-16 00:00:00-05:00,150.76844371798109,154.60967324092053,150.74979296724567,153.83583068847656,3218500,0.0,0.0
2018-11-19 00:00:00-05:00,153.36963977278214,154.71220910840768,151.1413519585113,151.75669860839844,2194400,0.0,0.0
2018-11-20 00:00:00-05:00,149.3606176660375,150.07852225986477,147.06707303318493,148.14857482910156,2224800,0.0,0.0
2018-11-21 00:00:00-05:00,149.1741406190084,149.1741406190084,146.1347226253838,146.3584747314453,2525600,0.0,0.0
2018-11-23 00:00:00-05:00,145.30497647977646,147.18829020852954,144.7455676293132,146.3118896484375,938800,0.0,0.0
2018-11-26 00:00:00-05:00,147.8129151050409,148.68931542643705,146.7314134357847,147.68238830566406,2127500,0.0,0.0
2018-11-27 00:00:00-05:00,147.34675145536602,148.59609569778058,146.85261325160567,148.3443603515625,1930000,0.0,0.0
