Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2018-10-23 00:00:00-04:00,,,,,0,0.15,0.0
2018-10-24 00:00:00-04:00,110.2856674194336,115.09613049347188,109.94065654830534,112.55289460800144,341500,0.0,0.0
2018-10-25 00:00:00-04:00,102.86296081542969,109.87164049798523,100.48730838511396,108.43244710255917,952500,0.0,0.0
2018-10-26 00:00:00-04:00,99.68885040283203,101.59134735651,98.37780920232956,101.31533868272001,484500,0.0,0.0
2018-10-29 00:00:00-04:00,99.87616729736328,101.52236762316522,98.60454918010088,100.14231642856986,595200,0.0,0.0
2018-10-30 00:00:00-04:00,103.19811248779297,103.20796456742485,99.79727236759503,99.836703248137,380700,0.0,0.0
2018-10-31 00:00:00-04:00,104.41059112548828,106.14551244915407,103.12912121559572,104.60774554901408,907400,0.0,0.0
2018-11-01 00:00:00-04:00,103.4347152709961,105.52450732120755,101.61107984865775,104.9231994086626,398000,0.0,0.0
2018-11-02 00:00:00-04:00,104.64717864990234,105.93850818848661,103.67128115429495,104.06558248902468,299300,0.0,0.0
2018-11-05 00:00:00-05:00,106.115966796875,106.42154682630898,104.38104505415896,104.83448905678407,292800,0.0,0.0
2018-11-06 00:00:00-05:00,106.76654052734375,106.83554270094558,105.19920221809957,105.60335565757518,239900,0.0,0.0
2018-11-07 00:00:00-05:00,109.575927734375,109.62521070133658,106.85525676763413,107.55513807213761,376700,0.0,0.0
2018-11-08 00:00:00-05:00,110.16736602783203,111.20239848856912,108.64931089807916,109.23089949211163,371300,0.0,0.0
2018-11-09 00:00:00-05:00,109.39849853515625,110.33495768641815,108.40288929134007,109.71393811964506,377200,0.0,0.0
2018-11-12 00:00:00-05:00,105.37662506103516,109.477339148384,105.22876112908472,109.07318575643626,380400,0.0,0.0
2018-11-13 00:00:00-05:00,105.3864974975586,107.84101199246433,104.80490129989721,105.84979351044485,229600,0.0,0.0
2018-11-14 00:00:00-05:00,104.94288635253906,106.6778075036853,104.78517035007387,106.41165093855997,177100,0.0,0.0
2018-11-15 00:00:00-05:00,107.05242156982422,107.505865553292,103.84873487562196,104.43033114008904,215300,0.0,0.0
2018-11-16 00:00:00-05:00,108.5704574584961,109.42806229515851,105.98779086765478,106.42152308674922,224500,0.0,0.0
2018-11-19 00:00:00-05:00,103.88815307617188,108.5704638264297,103.33613568907258,108.2648838472387,241400,0.0,0.0
2018-11-20 00:00:00-05:00,103.67127990722656,105.00204031534325,101.67020949433426,102.40952166780711,259800,0.0,0.0
2018-11-21 00:00:00-05:00,103.73042297363281,105.47519627582895,103.5825590448127,104.04586251213551,224600,0.0,0.0
2018-11-23 00:00:00-05:00,104.2035903930664,105.51463917961027,102.05465594197658,102.78410854774536,100200,0.0,0.0
2018-11-26 00:00:00-05:00,104.67674255371094,106.4609467547449,104.10500603469643,105.22875987100943,408500,0.0,0.0
2018-11-27 00:00:00-05:00,103.53328704833984,104.72604325130031,103.18827616660305,104.40075157461885,204400,0.0,0.0
2018-11-28 00:00:00-05:00,106.52996063232422,106.70739586391791,103.28684349527268,103.82900879199586,293600,0.0,0.0
2018-11-29 00:00:00-05:00,107.219970703125,108.51130767298781,105.76106564249307,105.76106564249307,261600,0.0,0.0
2018-11-30 00:00:00-05:00,107.99871826171875,108.7774613084855,106.86511229606792,107.21997521495199,344000,0.0,0.0
2018-12-03 00:00:00-05:00,109.27033996582031,110.03922343862065,107.74243262185547,109.36891342016119,279700,0.0,0.0
2018-12-04 00:00:00-05:00,107.69315338134766,109.44778662214793,106.38210449174358,109.44778662214793,354400,0.0,0.0
2018-12-06 00:00:00-05:00,106.9538345336914,107.00312502331246,102.63625387470441,105.74135918333785,446000,0.0,0.0
2018-12-07 00:00:00-05:00,104.50917053222656,107.66357380233846,103.78957752720108,106.52010064274633,404500,0.0,0.0
2018-12-10 00:00:00-05:00,106.08638763427734,107.21014171406364,104.02616680755347,104.46975869421027,493200,0.0,0.0
2018-12-11 00:00:00-05:00,105.1400375366211,108.03813573912653,103.65155379545608,107.22982150948374,466100,0.0,0.0
2018-12-12 00:00:00-05:00,106.21451568603516,107.84100397329685,106.15537311871842,106.56938613128034,441200,0.0,0.0
2018-12-13 00:00:00-05:00,105.593505859375,107.10170162976463,104.51903482357268,106.58910759706185,363900,0.0,0.0
2018-12-14 00:00:00-05:00,103.13899993896484,105.22879224413654,102.69541553262223,104.67677475701257,282400,0.0,0.0
2018-12-17 00:00:00-05:00,100.57603454589844,103.52342386312411,99.97472666396415,102.34052730362842,407900,0.0,0.0
2018-12-18 00:00:00-05:00,99.18612670898438,104.10501506997898,98.41723570943694,101.73921454374447,351100,0.0,0.0
2018-12-19 00:00:00-05:00,97.93423461914062,101.0689190757,96.94848488463359,99.70858714952277,350400,0.0,0.0
2018-12-20 00:00:00-05:00,96.25845336914062,97.90465345475323,94.29681370113116,97.54978298447264,322600,0.0,0.0
2018-12-21 00:00:00-05:00,93.75464630126953,97.71735643673726,93.03504577462839,96.40631516705804,1022600,0.0,0.0
2018-12-24 00:00:00-05:00,91.67472076416016,93.32092093421092,90.44253365711499,93.02520054092403,240300,0.0,0.0
2018-12-26 00:00:00-05:00,95.13468933105469,95.19383189629244,91.45784027177511,92.0690076883629,265400,0.0,0.0
2018-12-27 00:00:00-05:00,94.93753814697266,94.97696903203192,90.99453988911417,93.60677773907987,449100,0.0,0.0
2018-12-28 00:00:00-05:00,94.85868072509766,95.97257498824784,93.44905859422938,95.15440107214364,322000,0.0,0.0
2018-12-31 00:00:00-05:00,96.63302612304688,96.89918271020336,95.2628348652328,95.59799361930538,439200,0.0,0.0
2019-01-02 00:00:00-05:00,95.03611755371094,96.01200750065946,92.86746403522594,95.38112839145312,337900,0.0,0.0
2019-01-03 00:00:00-05:00,93.18291473388672,95.15441406610283,91.75358072629929,94.84883407622473,482600,0.0,0.0
2019-01-04 00:00:00-05:00,96.84001922607422,97.29346304888539,93.63633366694808,93.82362846009636,818600,0.0,0.0
2019-01-07 00:00:00-05:00,97.14562225341797,98.08208132818194,96.73160172205037,97.17519353694301,362300,0.0,0.0
2019-01-08 00:00:00-05:00,100.2408676147461,100.40844322236607,97.35262132060794,98.30879952511403,383500,0.0,0.0
2019-01-09 00:00:00-05:00,102.31095886230469,103.02069982600428,100.75347258314984,101.24634741675533,241400,0.0,0.0
2019-01-10 00:00:00-05:00,102.37993621826172,102.51794053656107,100.16200000473034,101.90677318361298,227500,0.0,0.0
2019-01-11 00:00:00-05:00,102.35037994384766,102.42924171462923,100.92103855095317,101.6800699335491,156800,0.0,0.0
2019-01-14 00:00:00-05:00,101.19705963134766,102.51796051264536,100.89147213499288,101.96594313188486,277400,0.0,0.0
2019-01-15 00:00:00-05:00,102.33067321777344,103.05027380271792,101.03934352663387,101.03934352663387,269600,0.0,0.0
2019-01-16 00:00:00-05:00,103.02069091796875,103.89800744427247,102.52781612698138,103.00097171475267,265900,0.0,0.0
2019-01-17 00:00:00-05:00,102.77426147460938,104.15431250028963,102.08423220143273,102.66582841054837,612500,0.0,0.0
2019-01-18 00:00:00-05:00,103.75013732910156,103.99657470993078,102.17293959592897,103.68113516329626,482900,0.0,0.0
2019-01-22 00:00:00-05:00,103.10848999023438,103.34541296498344,101.14405072922852,102.69388608153275,396200,0.15,0.0
2019-01-23 00:00:00-05:00,103.35528564453125,105.21114474042267,102.97029520047008,103.58233496017569,244800,0.0,0.0
2019-01-24 00:00:00-05:00,104.10551452636719,104.46089143795274,102.85182919428895,103.14797159967308,192500,0.0,0.0
2019-01-25 00:00:00-05:00,105.35922241210938,106.01074182197357,104.12527671855683,104.44116651485001,241900,0.0,0.0
2019-01-28 00:00:00-05:00,104.3720703125,105.47768088101688,103.6317028647651,104.99397625729074,228000,0.0,0.0
2019-01-29 00:00:00-05:00,104.05616760253906,104.93473626241953,103.61194267012586,104.42141067804066,262600,0.0,0.0
2019-01-30 00:00:00-05:00,104.54975128173828,105.17165718180003,103.4243859132257,104.43128978731417,400600,0.0,0.0
2019-01-31 00:00:00-05:00,106.8794174194336,107.1656936719844,103.83898150796031,104.63857576175036,371900,0.0,0.0
2019-02-01 00:00:00-05:00,101.89429473876953,107.52108375432502,101.272381326088,106.85969070943464,856200,0.0,0.0
2019-02-04 00:00:00-05:00,103.42437744140625,103.7501408758333,101.01572083666946,101.54878622080298,606100,0.0,0.0
2019-02-05 00:00:00-05:00,102.52605438232422,104.80638303554602,102.40759291448487,103.65141196688081,321700,0.0,0.0
2019-02-06 00:00:00-05:00,102.56555938720703,103.19733892948561,101.72647788868763,102.97028962613258,408500,0.0,0.0
2019-02-07 00:00:00-05:00,101.47970581054688,102.85185294041946,101.26253014428084,102.48660227157139,419300,0.0,0.0
2019-02-08 00:00:00-05:00,101.37108612060547,102.2693944661952,100.48264391572185,101.0946835527317,602600,0.0,0.0
2019-02-11 00:00:00-05:00,102.23979949951172,103.00978037273906,101.4303314620924,101.64750709944502,705100,0.0,0.0
2019-02-12 00:00:00-05:00,103.61193084716797,103.79949296598939,102.50631301047095,103.25655395435126,429700,0.0,0.0
2019-02-13 00:00:00-05:00,104.48064422607422,104.61885307010216,103.17759789892614,103.61194918511106,627700,0.0,0.0
2019-02-14 00:00:00-05:00,99.60408782958984,104.09564518161889,97.33362497021265,99.31781155383142,1187600,0.0,0.0
2019-02-15 00:00:00-05:00,100.60111999511719,101.51916828683396,99.63370333567543,99.6731904984492,1215700,0.0,0.0
